seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
7.2,0.243497491,5.207052231,1.739405274,1.67646873,9.636507988,0.737399936,-0.021151192,-0.258014023,0.069027722,0.312211871,0.218423426,0.607588708,0.698571205,-0.41658622,-1.382117867,-1.181671381,-2.642211914,881.1762085,1.865205288,14.74337673,2.458625317,-0.018631376,-0.261144698,0.053450666,1.886740685,14.12842083,2.35812664
7.3,-0.148199439,0.084123611,-0.140108824,1.177236795,9.698723793,0.781902432,0.399734646,1.035492182,0.617278874,0.330818236,0.244494423,0.616603673,0.6712538,-0.586282074,-1.422298789,-1.426529169,-1.461181641,881.1456909,0.921236694,9.780662537,0.691525757,0.402254462,1.032361507,0.601701796,0.832702279,9.501898766,0.882951558
7.4,-0.723472416,-0.316841125,-0.767343044,0.788045406,9.657808304,1.50868535,1.021900415,1.343368053,0.6035344,0.389089435,0.265891701,0.623796821,0.623529136,-1.089437604,-1.396347404,-2.05650115,-0.023681641,880.8954468,0.021535404,9.328418732,0.739382207,1.024420261,1.340237379,0.587957323,-0.051445685,8.648857117,0.576670229
7.5,-0.601696134,-3.753229141,-1.820155859,0.473383874,9.478390694,2.725444555,1.454087257,0.73280865,0.406225085,0.450260609,0.266483873,0.639037013,0.575616956,-1.381522179,-1.285437226,-2.43599081,1.400512695,880.7692261,-0.178265288,5.230710506,0.637687206,1.456607103,0.729677975,0.390648037,-0.104087785,5.320441246,0.641276479
7.6,-1.127408504,0.633719444,-1.553514481,0.211802572,8.934576035,4.037189007,1.476689219,0.103312507,0.370489478,0.494493425,0.233052388,0.659460127,0.516018569,-1.518381476,-1.145879626,-2.626834869,1.278930664,880.7557983,-0.933200836,9.399007797,2.407179594,1.479209065,0.100181825,0.35491243,-0.876969516,9.860821724,2.796013355
7.7,0.699141324,3.661538124,0.016524315,-0.001332763,8.642745972,4.633925438,0.329790622,-0.274507374,-0.152410761,0.498612046,0.202881947,0.676322639,0.501211822,-1.571091533,-1.078637481,-2.646278858,0.668579102,880.8659058,0.671186745,12.63290691,4.94955349,0.332310438,-0.277638048,-0.167987809,1.063609719,12.53839111,4.61814785
7.8,3.670407534,2.986973763,-0.660118103,0.216888517,8.861307144,4.195304871,-0.864755452,0.163788125,-0.361021072,0.479581565,0.199492469,0.670182467,0.53200078,-1.519144535,-1.128104448,-2.544925213,-0.390991211,880.9349976,4.124029636,9.525827408,2.868994236,-0.862235665,0.160657436,-0.37659815,3.79621315,10.4291172,3.21356082
7.9,-0.460186422,-1.049399376,-1.939245462,0.777358353,9.223503113,3.404026747,-0.97471112,-0.90094918,-0.602923512,0.470400542,0.225060567,0.64092505,0.573114812,-1.335273147,-1.207772851,-2.362767458,-0.470336914,880.9450073,0.209371984,8.002795219,1.292124271,-0.972191274,-0.904079854,-0.61850059,0.531206608,8.062616348,1.714457393
8,-1.022880673,-3.414855957,0.776562214,1.136862159,9.481822014,2.230019569,-1.328401804,-0.134008467,-0.577572644,0.412377775,0.230381742,0.623666942,0.62282294,-1.09934032,-1.312696815,-2.0515275,-0.565429688,880.9535522,0.141176537,6.003592014,2.940778971,-1.325881958,-0.137139142,-0.593149722,0.21535404,6.082555294,2.715853691
8.1,-0.835145116,-2.44342804,1.433907628,1.550091982,9.607958794,1.206117392,-0.94325155,-0.052458014,-0.370794922,0.379617989,0.251122683,0.598251343,0.65948683,-0.661240041,-1.369154811,-1.590914607,-0.546875,880.9830933,0.717846811,7.558926582,2.703889608,-0.940731764,-0.055588696,-0.38637197,0.680758059,7.245467186,2.602194548
8.2,-0.100248933,1.410939217,0.493714511,1.769260168,9.620272636,0.700329185,-0.381561399,-0.339259028,-0.110566527,0.361266464,0.259209722,0.586249113,0.678007185,-0.376907855,-1.375523806,-1.28999114,-2.190429688,881.1278687,1.649851203,11.00339508,1.247856975,-0.379041582,-0.342389703,-0.126143575,1.665404558,10.91605663,1.231107235
8.3,1.228066564,4.592251778,1.215499401,1.649263144,9.66040802,0.634983242,0.069256797,0.518089712,0.498160213,0.345428586,0.255284041,0.595925629,0.683634818,-0.369877934,-1.389427066,-1.236219049,-3.088745117,881.2243042,2.689532757,14.11645699,1.829312921,0.071776614,0.514959037,0.482583165,2.068595171,14.21097374,1.818545222
8.4,-0.391496658,1.170827866,0.684919715,1.134069085,9.681760788,1.071341872,0.913471937,0.644844115,0.51587528,0.373650789,0.268976182,0.608862638,0.646688879,-0.756963432,-1.411032438,-1.70101428,-1.656616211,881.0704956,0.820738196,10.83948612,1.755135417,0.915991724,0.64171344,0.500298262,0.839880764,10.4913311,2.243271112
8.5,-0.586074233,-2.854651928,-1.227855682,0.728638828,9.610879898,1.808441281,1.041142702,1.60665071,0.610864758,0.43390739,0.294445187,0.613783658,0.590656102,-1.187783718,-1.370647311,-2.275900841,0.837646484,880.8934937,0.163908347,6.741777897,0.577866673,1.043662429,1.603520036,0.59528774,0.165104762,6.151947021,0.443868607
8.6,-1.156698465,-3.763888359,-2.369502544,0.640432537,9.323682785,3.257661819,1.653534651,0.414548099,0.155159652,0.500384569,0.284519672,0.625514567,0.540053606,-1.358510971,-1.225633144,-2.53569746,1.820556641,880.6976929,-0.784845829,5.313262463,0.589830756,1.656054378,0.411417425,0.139582604,-0.661615431,4.965106964,0.533599436
8.7,-0.762449384,1.892747879,-0.846670628,0.295627028,8.734063148,4.449621201,1.114446402,-0.349338293,0.281914085,0.520455241,0.232308209,0.656475544,0.494165063,-1.504455328,-1.098721266,-2.663116932,1.61706543,880.7528687,-0.472582459,10.45663452,3.516252756,1.116966248,-0.352468967,0.266337037,-0.116051897,10.88016415,3.863212109
8.8,1.056516767,7.142253876,1.200809956,0.140150651,8.691808701,4.539345264,-0.373620182,-0.430277884,-0.175623626,0.507853508,0.217890084,0.667366624,0.498770505,-1.539594173,-1.089331865,-2.652742147,0.425415039,880.8473511,3.486342669,15.69213104,5.808577061,-0.371100366,-0.433408558,-0.191200674,1.871187329,14.91326714,5.206781864
8.9,1.803008556,0.118393898,-3.162376404,0.607369184,9.0390625,3.754575968,-0.903239906,0.939891815,-0.287411869,0.504363239,0.254852742,0.635675132,0.520588875,-1.410417914,-1.172512412,-2.57906127,-0.301147461,880.9313354,1.095912814,8.907281876,0.005982057,-0.900720119,0.936761141,-0.302988917,1.682154298,8.778069496,0.229710966
9,-0.300646126,-2.58005619,0.308329344,0.821583509,9.40324688,2.863592863,-1.221500516,-1.087873816,-0.506406903,0.466149271,0.260915965,0.625835598,0.578660369,-1.271200776,-1.263283491,-2.33988595,-0.319702148,880.9271851,0.571884632,6.02752018,2.624926329,-1.21898067,-1.091004491,-0.521983981,0.460618347,6.369693756,2.744567633
9.1,-1.23667109,-2.871676445,0.917798519,1.167765856,9.614183426,1.540837646,-1.228830814,-0.714024544,-0.536644697,0.406003445,0.267472744,0.607386887,0.628252089,-0.922272742,-1.372349262,-1.920331478,-0.388305664,880.9369507,-0.086141616,6.600601196,2.435893536,-1.226311088,-0.717155278,-0.552221775,0.096909314,6.832705021,2.511267424
9.2,-0.486600876,0.372359276,2.2357409,1.336637735,9.682346344,0.797466993,-0.577343583,-0.335593849,-0.187535495,0.366810709,0.271595806,0.598403037,0.658482671,-0.537932098,-1.411407948,-1.477870584,-0.893066406,880.9887085,0.909272611,10.9244318,3.074777126,-0.574823737,-0.338724524,-0.203112543,0.934397221,10.43390274,3.095116138
9.3,-0.134948134,4.386386871,1.41003859,1.486209035,9.678539276,0.512885988,-0.080099642,-0.17127122,-0.077885263,0.34971416,0.268908411,0.593453944,0.67282325,-0.335522324,-1.40898025,-1.245270014,-2.068847656,881.1710815,1.79820621,14.2504549,1.737189293,-0.077579826,-0.174401894,-0.093462311,1.435693622,14.54118347,1.765903115
9.4,0.203529239,1.80922699,-0.281669021,1.216190577,9.715250015,0.65450263,0.699363828,0.345825821,0.50090909,0.36572957,0.283882588,0.600262225,0.656760573,-0.410538197,-1.42934227,-1.365817308,-2.62902832,881.1749878,1.243071318,10.79761219,-0.563509762,0.701883614,0.342695147,0.485332072,1.229910851,11.09671497,0.278763831
9.5,-0.436856449,-1.456688881,0.190290213,0.660220087,9.676664352,1.447992206,0.933630466,1.052290916,0.713184655,0.405733198,0.291061699,0.617754996,0.607488632,-1.143000841,-1.407797337,-2.177172899,-0.166381836,881.0006714,0.22372891,8.225327492,1.639083505,0.936150253,1.049160242,0.697607577,0.090927258,7.585247993,1.404586911
9.6,-0.740461648,-4.729820251,-1.593057632,0.238453493,9.490089417,2.460025072,1.558545113,0.229761511,0.410501122,0.450228691,0.28911978,0.63580817,0.55628401,-1.474166989,-1.316020608,-2.584462881,1.500854492,880.7318726,-0.498903513,5.002195835,1.115055323,1.561064959,0.226630837,0.394924074,-0.53479588,4.65403986,0.94277215
9.7,-1.091691732,0.914485931,-0.73756218,-0.136469498,8.989497185,4.146127224,1.440342784,0.022372922,0.455399692,0.491124958,0.246872172,0.673597753,0.506544113,-1.605624914,-1.133601785,-2.721779346,2.087402344,880.6964722,-1.278963685,9.634700775,3.332005501,1.44286263,0.01924224,0.439822644,-1.191625714,10.13001442,3.523431301
9.8,0.633171082,4.877343178,0.531836033,-0.346035272,8.650922775,4.607992649,0.143476859,0.09842559,-0.091324285,0.503256798,0.227428764,0.682582617,0.47827822,-1.645296216,-1.080404997,-2.772412777,1.16796875,880.7677612,0.321834654,13.42373466,5.120640278,0.145996675,0.095294908,-0.106901333,0.250049978,14.31147194,5.297709465
9.9,3.427614689,-0.834606171,-1.55470109,0.040303275,8.995091438,3.906033516,-0.790229976,0.910570323,-0.420885831,0.492780864,0.248188153,0.660566211,0.509138405,-1.56047833,-1.161105514,-2.689807653,0.216674805,880.920105,3.646661758,8.743373871,2.36650157,-0.78771013,0.907439649,-0.436462879,4.054637909,8.584251404,1.399801254
10,-0.633824825,-1.592755318,-2.955615759,0.654693663,9.272902489,3.123305082,-1.020831347,-1.035950303,-0.609948456,0.491486102,0.273469567,0.625731945,0.540205061,-1.364172578,-1.239350915,-2.526661396,-0.369873047,880.9325562,0.05383851,7.505088329,1.290927768,-1.01831162,-1.039080977,-0.625525534,0.20817557,7.558926582,0.673579574
10.1,-0.734186828,-2.833654881,0.548770666,1.038168907,9.57349205,2.093863249,-1.390404582,-0.628198087,-0.607505023,0.43808344,0.274086088,0.61441952,0.607881665,-1.060554624,-1.334057331,-2.106866598,-0.412109375,880.9408569,0.020338992,6.354140759,2.481357098,-1.387884736,-0.631328762,-0.623082101,0.090927258,6.48933506,2.593819857
10.2,-0.707244456,-0.594052315,2.300380468,1.4318223,9.656719208,0.93168807,-1.025107503,-0.480674237,-0.41111201,0.385135829,0.276905596,0.591878951,0.651669443,-0.576867998,-1.395709395,-1.555299163,-0.73449707,880.9716187,0.70348984,8.920442581,3.080759048,-1.022587657,-0.483804911,-0.426689059,0.796809912,8.87258625,3.080759048
10.3,-0.790780067,1.229063988,1.001382828,1.656804562,9.659754753,0.338406444,-0.339411736,0.013515383,-0.215024397,0.369332254,0.289882064,0.575716615,0.669378221,-0.201481357,-1.397495031,-1.177820683,-1.61706543,881.1134644,0.971485972,10.78086281,1.475175142,-0.336891919,0.010384701,-0.23060146,0.672383189,10.81675434,1.265803218
10.4,1.352847219,5.333233833,1.144834757,1.48283422,9.688444138,0.333695203,0.112628192,0.865060866,0.609948456,0.367001593,0.295838922,0.580410063,0.664013088,-0.215764537,-1.415375352,-1.194613457,-2.692382813,881.1818237,2.935993433,13.01815128,0.95952189,0.115148008,0.861930192,0.594371438,2.97427845,14.0925293,1.757528186
10.5,-0.1940763,0.360887527,0.391414881,1.01130414,9.716647148,1.083966374,1.174005747,0.40263626,0.371100366,0.409601867,0.309974283,0.597705007,0.625569344,-0.702987134,-1.423422933,-1.758005738,-0.602416992,881.0458374,0.685543716,10.02353382,1.476371527,1.176525593,0.399505556,0.355523288,0.801595569,10.05583763,1.64626193
10.6,-0.72188133,-3.744327068,-1.387185097,0.625681818,9.571296692,2.041860819,1.213711977,1.106047034,0.533284962,0.465844542,0.316238195,0.606012762,0.561150372,-1.273453355,-1.351269245,-2.455734015,0.938110352,880.7924194,-0.098105729,5.797809124,0.648454964,1.216231823,1.10291636,0.517707884,-0.178265288,5.479563713,0.620937467
10.7,-1.306216478,-3.215389252,-2.252896786,0.402937114,9.21486187,3.330818653,1.616271853,0.130495995,0.430354238,0.512608588,0.297025174,0.625485361,0.507716954,-1.450408697,-1.221618652,-2.69114542,1.61706543,880.7250366,-0.909272611,7.006184578,1.075573802,1.618791699,0.127365306,0.414777189,-1.109073281,6.399604321,0.897308469
10.8,-0.208391488,2.790613174,-0.619922638,-0.022975495,8.751861572,4.537069321,0.787022889,-0.175547272,0.314289927,0.531488359,0.264368832,0.660612166,0.465720713,-1.575989127,-1.089722872,-2.808915854,1.170532227,880.7675171,-0.290727943,11.33958626,3.841676712,0.789542735,-0.178677946,0.298712879,-0.149551421,12.10887909,4.246063709
10.9,1.580613136,5.319515228,0.654071808,0.03794067,8.742966652,4.44178915,-0.415464401,-0.29222244,-0.413250029,0.526361227,0.253807992,0.658637524,0.474213332,-1.562254906,-1.100721598,-2.768059254,0.499389648,880.888855,1.568495274,13.94058514,5.198407173,-0.412944585,-0.295353115,-0.428827077,1.822134495,14.31147194,4.923232555
11,2.946598291,-1.136593819,-2.561607838,0.477508754,9.129930496,3.547780991,-0.892244339,0.29329145,-0.303905219,0.509310186,0.277287215,0.631478906,0.51254493,-1.437006474,-1.197125554,-2.644287825,-0.504638672,880.9472046,3.424129248,9.269794464,0.95952189,-0.889724553,0.290160775,-0.319482267,2.596212626,8.451449394,0.745364249
11.1,-0.942217469,-0.683998108,-0.744916558,0.617822111,9.420770645,2.654976368,-1.155832529,-1.555185318,-0.426078171,0.472895324,0.286404073,0.622041941,0.554442525,-1.345413446,-1.289337516,-2.491678238,-0.462402344,880.9450073,0.406779855,7.55294466,2.787638426,-1.153312683,-1.558316112,-0.441655248,0.008374879,8.120043755,2.331805706
11.2,-0.357197583,-3.210856438,1.600412488,1.016764402,9.644053459,1.64341414,-1.11246109,-0.211588293,-0.701272786,0.415124238,0.282321393,0.613495111,0.619127691,-0.96217376,-1.379085422,-1.990834236,-0.425415039,880.9386597,0.285942316,5.979663849,2.907279491,-1.109941363,-0.214718968,-0.716849804,0.394815743,6.206982136,3.036491871
11.3,-1.114887357,-0.808689117,1.307251453,1.456052303,9.668358803,0.757046223,-0.672333062,-0.130037844,-0.369573206,0.391717046,0.292662859,0.583189905,0.64868772,-0.479464859,-1.402659774,-1.493666172,-0.713378906,881.0199585,0.318245411,8.707481384,2.257628202,-0.669813216,-0.133168519,-0.385150254,0.52642101,8.859425545,2.123630047
11.4,-0.591118097,2.438144684,0.211739838,1.489979863,9.679363251,0.541281044,-0.019929463,-0.230525091,0.177761644,0.376052946,0.292445451,0.581814229,0.659205616,-0.343816429,-1.409502745,-1.329576373,-2.229980469,881.132019,1.133001566,14.05424404,1.009771109,-0.017409647,-0.233655781,0.162184596,0.849452019,13.00379467,0.808774054
11.5,0.486082435,3.121563911,1.106755018,1.116222382,9.723088264,0.656098127,0.275423646,0.438982695,0.366518855,0.374935746,0.296213448,0.598180473,0.647567749,-0.494976223,-1.434396267,-1.476926565,-2.391235352,881.1969604,0.818345368,11.6769743,1.501496196,0.277943462,0.435852021,0.350941807,0.977468073,12.20937729,1.122233868
11.6,-0.391912818,0.070585251,0.983548999,0.898651063,9.686573029,1.238187075,0.736015677,1.516853571,0.414471745,0.418692559,0.308446497,0.599201381,0.608699441,-0.942977011,-1.414147258,-2.026733398,-0.953857422,880.9953003,0.508474827,9.775876999,2.081755638,0.738535523,1.513722897,0.398894697,0.602991283,10.2029953,1.970489502
11.7,-1.059276104,-4.561026573,-2.263154507,0.675787807,9.599374771,1.888306975,1.314504623,1.327790976,0.357050478,0.479208231,0.33769843,0.593042076,0.552100599,-1.227118969,-1.364829779,-2.46928072,1.186401367,880.8278198,-0.387637258,4.82034111,-0.203389928,1.317024469,1.324660301,0.341473401,-0.411565483,4.886143684,-0.283549488
11.8,-1.616911411,-0.887802124,-2.058095217,0.498474896,9.226477623,3.285424709,1.751883864,-0.068951361,0.381179631,0.52518785,0.310938478,0.614737451,0.499592692,-1.420221567,-1.225097418,-2.707658768,1.53515625,880.7284546,-0.933200836,9.883553505,2.13559413,1.754403591,-0.072082043,0.365602583,-1.088734269,9.061619759,1.622333765
11.9,0.591894746,3.789755821,0.211973667,0.200453103,8.84474659,4.316031933,0.582383215,0.069714941,0.071776614,0.543965399,0.283941031,0.641371429,0.463179052,-1.524888873,-1.114764571,-2.809732199,1.371337891,880.7750854,0.74297142,12.48096275,4.386044025,0.584903002,0.066584259,0.056199558,1.231107235,12.51446247,4.071387768
12,2.952078104,3.977692604,-0.88910532,0.227878198,8.879634857,4.155785084,-0.636902869,-0.320322216,-0.081245013,0.538751841,0.281891227,0.639161408,0.470494449,-1.516017318,-1.132487535,-2.792529106,0.319824219,880.8585815,3.18006134,12.86142159,3.268595695,-0.634383082,-0.32345289,-0.096822068,2.810370207,10.90648556,2.776870728
12.1,0.507289886,-0.015675545,-1.267168283,0.274279594,9.122769356,3.587512255,-0.75082916,-0.221667558,-0.192116976,0.524434328,0.300628662,0.628997624,0.488828182,-1.494490623,-1.195130467,-2.766168833,-0.433227539,880.9396362,0.781256616,9.15733242,2.316252232,-0.748309374,-0.224798232,-0.207694024,0.400797784,9.085547447,2.277967215
12.2,-0.083137989,-3.176146507,0.632885933,0.36854133,9.431389809,2.661476374,-1.18881917,-0.732045054,-0.565355361,0.476777315,0.300710469,0.625126243,0.539883137,-1.43319881,-1.293262482,-2.610172033,-0.496704102,880.946228,0.179461703,6.092126369,3.09272337,-1.186299443,-0.735175788,-0.580932379,0.220139682,5.995217323,3.022135019
12.3,-0.664108515,-2.099423409,0.918174624,0.982050002,9.639137268,1.697010279,-1.039462805,-0.026801692,-0.571464002,0.450054049,0.315600574,0.597997904,0.5923599,-0.995453656,-1.374453306,-2.138842583,-0.385742188,880.9525757,0.244067907,7.409375191,2.411965132,-1.036942959,-0.029932374,-0.58704108,0.254835606,7.683353424,2.500499725
12.4,-0.466773391,1.056594849,1.198604822,1.274598122,9.691558838,0.787084341,-0.735252142,-0.338953584,-0.288939029,0.420561701,0.323569477,0.574731588,0.622988164,-0.55319941,-1.417439342,-1.665053368,-1.315795898,881.0341187,0.704686284,10.60379314,2.099701881,-0.732732296,-0.342084289,-0.304516107,0.783649445,10.96869946,2.097309113
12.5,-0.273868322,4.355038643,2.106478214,1.318580508,9.708621025,0.417640328,-0.213268161,-0.125761792,0.253508896,0.393125087,0.320508868,0.57576412,0.641166031,-0.306738347,-1.429283142,-1.371077776,-2.119018555,881.1923218,2.051845312,13.95733452,2.520838737,-0.210748345,-0.128892466,0.237931833,1.283749342,14.83550072,2.694318295
12.6,0.336089194,0.696532249,-0.273673654,0.961753726,9.748179436,0.499524057,0.657519579,1.285641313,0.365602583,0.426407605,0.359681815,0.571227968,0.612546444,-0.388107389,-1.460475326,-1.545008898,-2.681884766,881.180603,0.522831738,9.960124016,-0.230907381,0.660039365,1.282510638,0.350025505,0.943968534,10.17667484,-0.177068874
12.7,-0.601023912,-2.097018242,-0.838933587,0.507090271,9.704189301,1.319833755,1.007239699,0.843375206,0.622776628,0.469483048,0.370719224,0.580082297,0.552666306,-1.203977823,-1.426114202,-2.480695963,-0.190185547,881.0079956,-0.047856454,7.596015453,0.545563579,1.009759426,0.840244532,0.607199609,-0.044267219,8.135597229,0.563509762
12.8,-0.610653877,-3.825474739,-1.553051829,0.19890216,9.495324135,2.443285465,1.562210321,0.551381826,0.317649692,0.508635819,0.360252798,0.60006392,0.501428783,-1.489567518,-1.318147182,-2.825351,1.270996094,880.7567749,-0.413958311,6.368497372,0.975075245,1.564730167,0.548251152,0.302072644,-0.611366212,5.910272121,0.866201818
12.9,-0.879374206,-0.050102234,-0.561898947,-0.099661514,9.0750103,3.715459585,1.112613797,-0.057650365,0.334753901,0.535475314,0.325969368,0.631526172,0.456272811,-1.597613454,-1.182072759,-2.93719697,1.701660156,880.711853,-0.606580555,9.479166985,3.561716557,1.115133643,-0.060781047,0.319176853,-0.764506817,9.21117115,3.316452265
13,1.061097026,4.064435005,-0.1344347,0.013294038,8.820352554,4.29856205,0.09338595,0.418518722,-0.255952328,0.560862958,0.315081269,0.636137426,0.431385994,-1.567724586,-1.116966128,-2.949455261,0.597167969,880.8287964,0.994217813,12.76810169,3.595216036,0.095905773,0.415388048,-0.271529406,0.592223585,12.69990635,4.021138668
13.1,3.419145823,0.250488281,-0.881235361,0.216300189,9.092416763,3.667638302,-0.881248832,-0.629114389,-0.295963973,0.539836347,0.318238378,0.622652471,0.46862027,-1.511889219,-1.186782718,-2.844559669,-0.335571289,880.9503784,3.695714474,9.450452805,2.787638426,-0.878728986,-0.632245064,-0.311541051,3.105883837,9.74835968,2.696711063
13.2,-0.063349515,0.478426933,-1.62526679,0.449456513,9.394184113,2.778067112,-1.149418473,-0.817871571,-0.273361981,0.520523131,0.339424908,0.601730764,0.501967669,-1.410398722,-1.279736519,-2.736596584,-0.438598633,880.9398804,0.460618347,9.870393753,1.962114573,-1.146898627,-0.821002245,-0.288939029,0.20817557,9.778269768,1.54217422
13.3,-0.117831051,-3.741642475,1.380972147,0.718102872,9.628661156,1.715692759,-1.316795349,-0.231135964,-0.752279997,0.471408695,0.33986944,0.589809895,0.560702145,-1.17440176,-1.379982114,-2.402743578,-0.282714844,880.9337769,0.471386075,5.843272686,2.830709219,-1.314275622,-0.234266639,-0.767857015,0.569491804,5.921039581,3.060420275
